glycoform mass,?mass (ppm),structure,type,peptide mass [M],peptide sequence,theoretical glycopeptide mass,mod.,Links
1503.56,-2.123,(Hex)2 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1321.615,n.a.,2825.175,,
1467.512,12.907,(Hex)6 (HexNAc)1 (Deoxyhexose)2,-,1321.615,n.a.,2789.127,,
1382.534,12.58,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,962.519,n.a.,2345.053,,
497.175,-14.924,(Hex)1 (HexNAc)1 (Pent)1,-,1847.942,n.a.,2345.117,,
1065.386,0.43,(Hex)2 (HexNAc)3 (Pent)1,-,1260.62,n.a.,2326.006,,
365.132,-9.579,(Hex)1 (HexNAc)1,-,501.291,n.a.,866.423,,
1063.407,-2.04,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,1386.714,n.a.,2450.121,,
1695.623,-4.905,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,3057.309,,
1357.502,13.411,(Hex)2 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1699.751,n.a.,3057.253,,
1583.559,4.579,(Hex)5 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1473.721,n.a.,3057.28,,
1670.591,-3.597,(Hex)3 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,3057.305,,
917.349,-14.718,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,2139.99,n.a.,3057.339,,
819.301,3.141,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,645.333,n.a.,1464.634,,
1939.655,-6.836,(Hex)9 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,912.467,n.a.,2852.122,,
1791.618,-7.011,(Hex)8 (HexNAc)1 (Deoxyhexose)2,-,1060.504,n.a.,2852.122,,
1629.565,5.208,(Hex)7 (HexNAc)1 (Deoxyhexose)2,-,962.519,n.a.,2592.084,,
1695.623,-2.186,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,545.281,n.a.,2240.904,,
1300.48,11.679,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,1610.805,n.a.,2911.285,,
1421.507,7.9,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1489.789,n.a.,2911.296,,
992.37,-14.082,(Hex)1 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1918.99,n.a.,2911.36,,
1063.407,-10.304,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,1847.942,n.a.,2911.349,,
1113.396,-4.808,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1797.937,n.a.,2911.333,,
1168.438,0.343,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1742.88,n.a.,2911.318,,
771.291,13.053,(Hex)1 (HexNAc)3,-,2139.99,n.a.,2911.281,,
1722.634,7.839,(HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1976.926,n.a.,3699.56,,
1508.539,-10.953,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1321.615,n.a.,2830.154,,
1524.534,-12.119,(Hex)3 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1610.805,n.a.,3135.339,,
2222.808,8.452,(Hex)3 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,3135.275,,
1761.607,-3.188,(Hex)7 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1373.704,n.a.,3135.311,,
2019.729,4.784,(Hex)3 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1115.557,n.a.,3135.286,,
1661.555,7.974,(Hex)9 (HexNAc)1,-,1473.721,n.a.,3135.276,,
1341.507,8.778,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2734.207,,
1268.466,6.949,(Hex)2 (HexNAc)4 (Pent)1,-,1465.746,n.a.,2734.212,,
1469.491,-3.26,(Hex)7 (HexNAc)1 (Pent)1,-,1596.819,n.a.,3066.31,,
1713.597,13.371,(Hex)3 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,3066.259,,
1592.571,2.609,(Hex)1 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,3066.292,,
1282.481,2.609,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1783.811,n.a.,3066.292,,
1120.428,-10.21,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,2601.232,n.a.,3721.66,,
1802.634,-0.536,(Hex)3 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1918.99,n.a.,3721.624,,
1873.671,2.418,(Hex)3 (HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1847.942,n.a.,3721.613,,
1923.66,6.718,(Hex)8 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1797.937,n.a.,3721.597,,
1978.702,10.748,(Hex)4 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1742.88,n.a.,3721.582,,
967.338,-1.22,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1489.789,n.a.,2457.127,,
1104.433,11.802,(HexNAc)4 (Deoxyhexose)2,-,1352.662,n.a.,2457.095,,
1154.423,-0.722,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1610.805,n.a.,2765.228,,
1168.438,-11.21,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1596.819,n.a.,2765.257,,
1275.449,-4.339,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1489.789,n.a.,2765.238,,
1412.544,7.233,(Hex)1 (HexNAc)4 (Deoxyhexose)3,-,1352.662,n.a.,2765.206,,
1695.623,-14.894,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,3088.323,,
1159.401,1.619,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1928.871,n.a.,3088.272,,
1827.665,-2.589,(Hex)1 (HexNAc)1 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,3088.285,,
1321.454,-0.481,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,545.281,n.a.,1866.735,,
1013.343,8.471,(Hex)5 (HexNAc)1,-,1465.746,n.a.,2479.089,,
1613.57,11.764,(Hex)6 (HexNAc)1 (Deoxyhexose)3,-,1361.686,n.a.,2975.256,,
819.301,-4.704,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,2156.004,n.a.,2975.305,,
933.344,-2.688,(Hex)2 (HexNAc)3,-,2041.955,n.a.,2975.299,,
835.296,1.681,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,2139.99,n.a.,2975.286,,
1341.507,8.046,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2734.207,,
1268.466,6.217,(Hex)2 (HexNAc)4 (Pent)1,-,1465.746,n.a.,2734.212,,
1775.623,2.382,(Hex)7 (HexNAc)1 (Deoxyhexose)3,-,2003.018,n.a.,3778.641,,
2181.782,12.968,(Hex)4 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3778.601,,
1923.66,9.263,(Hex)8 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1854.955,n.a.,3778.615,,
1859.655,1.323,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1918.99,n.a.,3778.645,,
1980.681,8.469,(Hex)5 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1797.937,n.a.,3778.618,,
2035.724,12.174,(Hex)4 (HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1742.88,n.a.,3778.604,,
1300.48,8.54,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,1392.7,n.a.,2693.18,,
835.296,-14.851,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1857.947,n.a.,2693.243,,
1113.396,2.099,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1745.774,n.a.,2859.17,,
1159.401,8.394,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1699.751,n.a.,2859.152,,
1259.454,3.372,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,2003.018,n.a.,3262.472,,
1414.523,5.517,(Hex)2 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1847.942,n.a.,3262.465,,
1063.407,-10.368,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,2601.232,n.a.,3664.639,,
1661.555,7.641,(Hex)9 (HexNAc)1,-,2003.018,n.a.,3664.573,,
1745.612,-0.272,(Hex)6 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1918.99,n.a.,3664.602,,
1816.649,2.729,(Hex)3 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1847.942,n.a.,3664.591,,
1063.407,-10.914,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,2601.232,n.a.,3664.639,,
1661.555,7.095,(Hex)9 (HexNAc)1,-,2003.018,n.a.,3664.573,,
1745.612,-0.818,(Hex)6 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1918.99,n.a.,3664.602,,
1816.649,2.183,(Hex)3 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1847.942,n.a.,3664.591,,
1154.423,-14.37,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1976.926,n.a.,3131.349,,
1695.623,-9.567,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1857.947,n.a.,3553.57,,
1382.534,3.744,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1822.913,n.a.,3205.447,,
1357.502,4.68,(Hex)2 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1847.942,n.a.,3205.444,,
1462.533,14.351,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1742.88,n.a.,3205.413,,
1104.433,-5.614,(HexNAc)4 (Deoxyhexose)2,-,2101.044,n.a.,3205.477,,
1063.407,-9.55,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,2601.232,n.a.,3664.639,,
1661.555,8.459,(Hex)9 (HexNAc)1,-,2003.018,n.a.,3664.573,,
1745.612,0.546,(Hex)6 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1918.99,n.a.,3664.602,,
1816.649,3.547,(Hex)3 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1847.942,n.a.,3664.591,,
1907.665,0.261,(Hex)7 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1918.99,n.a.,3826.655,,
1978.702,3.136,(Hex)4 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1847.942,n.a.,3826.644,,
1266.486,-9.048,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,2601.232,n.a.,3867.718,,
1948.692,0.259,(Hex)3 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1918.99,n.a.,3867.682,,
2019.729,3.103,(Hex)3 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1847.942,n.a.,3867.671,,
2069.718,7.239,(Hex)8 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1797.937,n.a.,3867.655,,
1670.591,11.237,(Hex)3 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,2156.004,n.a.,3826.595,,
1907.665,-4.442,(Hex)7 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1918.99,n.a.,3826.655,,
1978.702,-1.567,(Hex)4 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1847.942,n.a.,3826.644,,
1453.496,-5.638,(Hex)6 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1383.722,n.a.,2837.218,,
1793.597,-10.161,(Hex)9 (HexNAc)1 (Pent)1,-,912.467,n.a.,2706.064,,
1645.56,-10.346,(Hex)8 (HexNAc)1 (Deoxyhexose)1,-,1060.504,n.a.,2706.064,,
1451.517,0,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1254.519,n.a.,2706.036,,
2254.798,-2.019,(Hex)5 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,3217.317,,
1175.396,-12.743,(Hex)6 (HexNAc)1,-,2041.955,n.a.,3217.351,,
2288.792,-9.276,(Hex)6 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1699.751,n.a.,3988.543,,
1524.534,12.712,(Hex)3 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1857.947,n.a.,3382.481,,
1175.396,-13.707,(Hex)6 (HexNAc)1,-,1596.819,n.a.,2772.215,,
1300.48,10.025,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,1392.7,n.a.,2693.18,,
835.296,-13.366,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1857.947,n.a.,2693.243,,
1560.581,-2.972,(Hex)2 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,962.519,n.a.,2523.1,,
1049.391,-7.926,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-3.566,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
1282.481,-6.694,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,2601.232,n.a.,3883.713,,
1964.687,2.575,(Hex)4 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1918.99,n.a.,3883.677,,
2035.724,5.407,(Hex)4 (HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1847.942,n.a.,3883.666,,
2085.713,9.527,(Hex)9 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1797.937,n.a.,3883.65,,
2140.755,13.389,(Hex)5 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1742.88,n.a.,3883.635,,
1120.428,-9.941,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,2601.232,n.a.,3721.66,,
1802.634,-0.268,(Hex)3 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1918.99,n.a.,3721.624,,
1873.671,2.687,(Hex)3 (HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1847.942,n.a.,3721.613,,
1923.66,6.986,(Hex)8 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1797.937,n.a.,3721.597,,
1978.702,11.017,(Hex)4 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1742.88,n.a.,3721.582,,
1494.523,8.796,(Hex)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1006.508,n.a.,2501.031,,
1398.529,2.15,(Hex)1 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1392.7,n.a.,2791.229,,
1291.444,7.979,(Hex)5 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2757.19,,
1063.407,-11.46,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,2601.232,n.a.,3664.639,,
1661.555,6.549,(Hex)9 (HexNAc)1,-,2003.018,n.a.,3664.573,,
1508.539,14.736,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,2156.004,n.a.,3664.543,,
1745.612,-1.363,(Hex)6 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1918.99,n.a.,3664.602,,
1816.649,1.637,(Hex)3 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1847.942,n.a.,3664.591,,
1592.571,13.785,(Hex)1 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2684.026,,
1453.496,-1.404,(Hex)6 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2846.196,,
917.349,-9.837,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1928.871,n.a.,2846.22,,
1907.665,10.4,(Hex)7 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,938.497,n.a.,2846.162,,
1631.544,3.98,(Hex)8 (HexNAc)1 (Pent)1,-,1383.722,n.a.,3015.266,,
1754.624,11.276,(Hex)2 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,3015.244,,
1670.591,14.634,(Hex)3 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,2156.004,n.a.,3826.595,,
1907.665,-1.044,(Hex)7 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1918.99,n.a.,3826.655,,
1978.702,1.829,(Hex)4 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1847.942,n.a.,3826.644,,
1453.496,8.752,(Hex)6 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1745.774,n.a.,3199.27,,
1175.396,-13.346,(Hex)6 (HexNAc)1,-,1596.819,n.a.,2772.215,,
1583.559,-3.14,(Hex)5 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1918.99,n.a.,3502.549,,
1654.597,-0.285,(Hex)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1847.942,n.a.,3502.539,,
1065.386,9.764,(Hex)2 (HexNAc)3 (Pent)1,-,1392.7,n.a.,2458.086,,
992.37,-2.44,(Hex)1 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1465.746,n.a.,2458.116,,
1145.386,3.991,(Hex)5 (HexNAc)1 (Pent)1,-,1610.805,n.a.,2756.191,,
1159.401,-6.53,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1596.819,n.a.,2756.22,,
1382.534,-13.06,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1373.704,n.a.,2756.238,,
1282.481,0,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1473.721,n.a.,2756.202,,
1013.343,-7.618,(Hex)5 (HexNAc)1,-,1742.88,n.a.,2756.223,,
1382.534,14.285,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,962.519,n.a.,2345.053,,
497.175,-13.218,(Hex)1 (HexNAc)1 (Pent)1,-,1847.942,n.a.,2345.117,,
1211.444,6.35,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2677.19,,
1937.676,-5.671,(Hex)8 (HexNAc)1 (Deoxyhexose)3,-,1764.894,n.a.,3702.57,,
1834.624,5.132,(Hex)5 (Pent)1 + (Man)3(GlcNAc)2,high_man,1867.906,n.a.,3702.53,,
1268.466,6.163,(Hex)2 (HexNAc)4 (Pent)1,-,1976.926,n.a.,3245.392,,
1414.523,8.332,(Hex)2 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2880.269,,
903.333,11.804,(Hex)1 (HexNAc)3 (Pent)1,-,1976.926,n.a.,2880.259,,
974.37,-5.914,(Hex)1 (HexNAc)4,-,1392.7,n.a.,2367.07,,
1428.539,8.28,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,938.497,n.a.,2367.036,,
983.333,0.422,(Hex)4 (HexNAc)1 (Pent)1,-,1383.722,n.a.,2367.055,,
1106.413,9.717,(Hex)1 (HexNAc)4 (Pent)1,-,1260.62,n.a.,2367.033,,
1211.444,4.856,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2677.19,,
1106.413,8.757,(Hex)1 (HexNAc)4 (Pent)1,-,1976.926,n.a.,3083.339,,
1656.576,-0.655,(Hex)3 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,3049.276,,
1120.428,-8.198,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1928.871,n.a.,3049.299,,
2110.744,10.691,(Hex)4 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,938.497,n.a.,3049.241,,
1583.559,-10.165,(Hex)5 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1465.746,n.a.,3049.305,,
1252.471,-14.743,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2645.171,,
1706.639,-1.662,(Hex)2 (HexNAc)4 (Deoxyhexose)3 (Pent)1,-,938.497,n.a.,2645.136,,
1510.518,7.719,(Hex)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1857.947,n.a.,3368.465,,
1510.518,7.125,(Hex)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1857.947,n.a.,3368.465,,
819.301,5.187,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,1879.869,n.a.,2699.17,,
1599.554,13.259,(Hex)6 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1115.557,n.a.,2715.111,,
835.296,-6.628,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1879.869,n.a.,2715.165,,
1695.623,-1.307,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,3057.309,,
1583.559,8.177,(Hex)5 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1473.721,n.a.,3057.28,,
1670.591,0,(Hex)3 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,3057.305,,
917.349,-11.12,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,2139.99,n.a.,3057.339,,
1414.523,2.778,(Hex)2 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2880.269,,
903.333,6.249,(Hex)1 (HexNAc)3 (Pent)1,-,1976.926,n.a.,2880.259,,
1341.507,6.217,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2734.207,,
1268.466,4.389,(Hex)2 (HexNAc)4 (Pent)1,-,1465.746,n.a.,2734.212,,
1065.386,11.798,(Hex)2 (HexNAc)3 (Pent)1,-,1392.7,n.a.,2458.086,,
992.37,-0.406,(Hex)1 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1465.746,n.a.,2458.116,,
1049.391,3.578,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2515.137,,
538.201,7.554,(HexNAc)2 (Pent)1,-,1976.926,n.a.,2515.127,,
835.296,-4.419,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1879.869,n.a.,2715.165,,
917.349,4.196,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1465.746,n.a.,2383.095,,
1211.444,5.229,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2677.19,,
1049.391,4.374,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2515.137,,
538.201,8.349,(HexNAc)2 (Pent)1,-,1976.926,n.a.,2515.127,,
1341.507,5.852,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2734.207,,
1268.466,4.023,(Hex)2 (HexNAc)4 (Pent)1,-,1465.746,n.a.,2734.212,,
917.349,5.455,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1465.746,n.a.,2383.095,,
365.132,-10.04,(Hex)1 (HexNAc)1,-,501.291,n.a.,866.423,,
1791.618,-1.977,(Hex)8 (HexNAc)1 (Deoxyhexose)2,-,938.497,n.a.,2730.115,,
1469.491,-0.365,(Hex)7 (HexNAc)1 (Pent)1,-,1260.62,n.a.,2730.111,,
1599.554,15.1,(Hex)6 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1115.557,n.a.,2715.111,,
835.296,-4.787,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1879.869,n.a.,2715.165,,
1348.465,6.861,(Hex)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1857.947,n.a.,3206.412,,
917.349,7.173,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,2289.062,n.a.,3206.411,,
1063.407,-13.643,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,2601.232,n.a.,3664.639,,
1661.555,4.366,(Hex)9 (HexNAc)1,-,2003.018,n.a.,3664.573,,
1508.539,12.553,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,2156.004,n.a.,3664.543,,
1745.612,-3.546,(Hex)6 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1918.99,n.a.,3664.602,,
1816.649,-0.545,(Hex)3 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1847.942,n.a.,3664.591,,
1013.343,8.893,(Hex)5 (HexNAc)1,-,1797.937,n.a.,2811.28,,
1348.465,6.861,(Hex)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1857.947,n.a.,3206.412,,
917.349,7.173,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,2289.062,n.a.,3206.411,,
1127.412,-12.699,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,2101.044,n.a.,3228.456,,
1127.412,-12.389,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,2101.044,n.a.,3228.456,,
1266.486,-6.905,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1484.663,n.a.,2751.149,,
967.338,-6.905,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1783.811,n.a.,2751.149,,
771.291,-6.257,(Hex)1 (HexNAc)3,-,1465.746,n.a.,2237.037,,
1574.597,-14.153,(Hex)2 (HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2967.297,,
1583.559,-8.761,(Hex)5 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1383.722,n.a.,2967.281,,
1706.639,-1.347,(Hex)2 (HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2967.259,,
1065.386,3.556,(Hex)2 (HexNAc)3 (Pent)1,-,1465.746,n.a.,2531.132,,
1900.682,0.295,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1489.789,n.a.,3390.471,,
1592.571,-10.617,(Hex)1 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1797.937,n.a.,3390.508,,
1289.464,-10.617,(Hex)4 (HexNAc)1 (Deoxyhexose)3,-,2101.044,n.a.,3390.508,,
1250.491,-2.653,(HexNAc)4 (Deoxyhexose)3,-,2139.99,n.a.,3390.481,,
819.301,2.223,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,1879.869,n.a.,2699.17,,
1613.57,9.747,(Hex)6 (HexNAc)1 (Deoxyhexose)3,-,1361.686,n.a.,2975.256,,
819.301,-6.721,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,2156.004,n.a.,2975.305,,
933.344,-4.704,(Hex)2 (HexNAc)3,-,2041.955,n.a.,2975.299,,
835.296,-0.335,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,2139.99,n.a.,2975.286,,
1615.549,-7.024,(Hex)7 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1373.704,n.a.,2989.253,,
1289.464,5.687,(Hex)4 (HexNAc)1 (Deoxyhexose)3,-,1699.751,n.a.,2989.215,,
