glycoform mass,?mass (ppm),structure,type,peptide mass [M],peptide sequence,theoretical glycopeptide mass,mod.,Links
992.37,-7.787,(Hex)1 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1473.721,n.a.,2466.091,,
1483.507,-14.694,(Hex)7 (HexNAc)1 (Deoxyhexose)1,-,1101.603,n.a.,2585.11,,
967.338,-6.624,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2227.958,,
1145.386,4.437,(Hex)5 (HexNAc)1 (Pent)1,-,1352.662,n.a.,2498.048,,
1013.343,4.262,(Hex)5 (HexNAc)1,-,1352.662,n.a.,2366.005,,
1145.386,8.331,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-8.714,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-9.593,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-5.311,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
1467.512,-13.229,(Hex)6 (HexNAc)1 (Deoxyhexose)2,-,1101.603,n.a.,2569.115,,
689.238,-10.276,(Hex)3 (HexNAc)1,-,1879.869,n.a.,2569.107,,
1259.454,-11.452,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1352.662,n.a.,2612.116,,
1510.518,-13.394,(Hex)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2612.121,,
1145.386,5.237,(Hex)5 (HexNAc)1 (Pent)1,-,1352.662,n.a.,2498.048,,
1049.391,-10.718,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2310.011,,
1291.444,-2.614,(Hex)5 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2669.125,,
1316.475,-7.086,(Hex)3 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2669.137,,
1321.454,4.575,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,1347.652,n.a.,2669.106,,
1307.439,-2.646,(Hex)6 (HexNAc)1 (Pent)1,-,1361.686,n.a.,2669.125,,
1524.534,-10.276,(Hex)3 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2626.137,,
1307.439,5.966,(Hex)6 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2685.12,,
1332.47,1.521,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2685.132,,
1583.559,-9.677,(Hex)5 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2685.162,,
1211.444,-10.876,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2685.165,,
805.285,-6.853,(Hex)2 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2685.154,,
1259.454,6.507,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2652.154,,
1357.502,8.093,(Hex)2 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1392.7,n.a.,2750.202,,
983.333,4.316,(Hex)4 (HexNAc)1 (Pent)1,-,1352.662,n.a.,2335.995,,
835.296,12.621,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1745.774,n.a.,2581.07,,
1357.502,7.002,(Hex)2 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1392.7,n.a.,2750.202,,
1127.412,-3.983,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1377.681,n.a.,2505.093,,
1143.406,-3.618,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1361.686,n.a.,2505.092,,
1127.412,-4.782,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1377.681,n.a.,2505.093,,
1143.406,-4.416,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1361.686,n.a.,2505.092,,
1467.512,-12.061,(Hex)6 (HexNAc)1 (Deoxyhexose)2,-,1101.603,n.a.,2569.115,,
689.238,-9.108,(Hex)3 (HexNAc)1,-,1879.869,n.a.,2569.107,,
1478.528,8.429,(Hex)4 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1091.455,n.a.,2569.983,,
1492.544,-9.805,(Hex)4 (HexNAc)2 (Deoxyhexose)3,-,1091.455,n.a.,2583.999,,
1127.412,4.872,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1352.662,n.a.,2480.074,,
1127.412,6.888,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1352.662,n.a.,2480.074,,
1654.597,-9.59,(Hex)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1091.455,n.a.,2746.052,,
1291.444,-5.612,(Hex)5 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2669.125,,
1316.475,-10.084,(Hex)3 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2669.137,,
1321.454,1.578,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,1347.652,n.a.,2669.106,,
1307.439,-5.644,(Hex)6 (HexNAc)1 (Pent)1,-,1361.686,n.a.,2669.125,,
1492.544,-10.579,(Hex)4 (HexNAc)2 (Deoxyhexose)3,-,1091.455,n.a.,2583.999,,
1145.386,9.916,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-7.128,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-8.007,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-3.726,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
659.227,-3.772,(Hex)2 (HexNAc)1 (Pent)1,-,1392.7,n.a.,2051.927,,
1145.386,-9.459,(Hex)5 (HexNAc)1 (Pent)1,-,1260.62,n.a.,2406.006,,
835.296,10.297,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1745.774,n.a.,2581.07,,
1145.386,8.727,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-8.317,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-9.196,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-4.915,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
835.296,9.909,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1745.774,n.a.,2581.07,,
1307.439,-8.614,(Hex)6 (HexNAc)1 (Pent)1,-,1352.662,n.a.,2660.101,,
1145.386,-8.628,(Hex)5 (HexNAc)1 (Pent)1,-,1260.62,n.a.,2406.006,,
1145.386,10.709,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-6.336,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-7.215,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-2.933,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
1695.623,-2.286,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,2956.243,,
1695.623,-0.933,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,2956.243,,
1307.439,8.569,(Hex)6 (HexNAc)1 (Pent)1,-,1181.652,n.a.,2489.091,,
1136.423,10.881,(Hex)2 (HexNAc)4,-,1352.662,n.a.,2489.085,,
1127.412,5.598,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1361.686,n.a.,2489.098,,
1145.386,11.105,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-5.939,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-6.818,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-2.537,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
1483.507,5.755,(Hex)7 (HexNAc)1 (Deoxyhexose)1,-,1854.955,n.a.,3338.462,,
1483.507,5.455,(Hex)7 (HexNAc)1 (Deoxyhexose)1,-,1854.955,n.a.,3338.462,,
1175.396,7.044,(Hex)6 (HexNAc)1,-,1745.774,n.a.,2921.17,,
1175.396,3.963,(Hex)6 (HexNAc)1,-,1745.774,n.a.,2921.17,,
1013.343,6.008,(Hex)5 (HexNAc)1,-,1745.774,n.a.,2759.117,,
1574.597,-1.626,(Hex)2 (HexNAc)4 (Deoxyhexose)3,-,1091.455,n.a.,2666.052,,
1145.386,11.898,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-5.147,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-6.026,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-1.744,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
1332.47,2.296,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2725.17,,
1462.533,10.247,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2855.233,,
1300.48,6.408,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,1392.7,n.a.,2693.18,,
1321.454,3.397,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,1352.662,n.a.,2674.116,,
1305.459,15.079,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1352.662,n.a.,2658.121,,
1143.406,-9.982,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1352.662,n.a.,2496.068,,
1786.639,-0.418,(Hex)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,3173.353,,
1786.639,-1.363,(Hex)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,3173.353,,
1453.496,9.714,(Hex)6 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1347.652,n.a.,2801.148,,
1492.544,0.813,(Hex)4 (HexNAc)2 (Deoxyhexose)3,-,1260.62,n.a.,2753.164,,
1469.491,6.887,(Hex)7 (HexNAc)1 (Pent)1,-,1386.714,n.a.,2856.205,,
1478.528,5.608,(Hex)4 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1377.681,n.a.,2856.209,,
1503.56,1.079,(Hex)2 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1352.662,n.a.,2856.222,,
1508.539,11.978,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1347.652,n.a.,2856.191,,
1754.624,-0.695,(Hex)2 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2856.227,,
1382.534,-10.574,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1473.721,n.a.,2856.255,,
1494.523,5.579,(Hex)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1361.686,n.a.,2856.209,,
1291.444,8.416,(Hex)5 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1347.652,n.a.,2639.096,,
1127.412,-12.869,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1352.662,n.a.,2480.074,,
684.259,8.879,(HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1745.774,n.a.,2430.033,,
1291.444,10.311,(Hex)5 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1347.652,n.a.,2639.096,,
1145.386,10.709,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-6.336,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-7.215,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-2.933,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
805.285,11.594,(Hex)2 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1745.774,n.a.,2551.059,,
1451.517,-13.546,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1181.652,n.a.,2633.169,,
1159.401,4.099,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1473.721,n.a.,2633.122,,
1654.597,-2.318,(Hex)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1260.62,n.a.,2915.217,,
1300.48,9.007,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,1392.7,n.a.,2693.18,,
1305.459,2.042,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1260.62,n.a.,2566.079,,
1786.639,-3.569,(Hex)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,3173.353,,
1832.644,-8.515,(Hex)4 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1181.652,n.a.,3014.296,,
1268.466,9.812,(Hex)2 (HexNAc)4 (Pent)1,-,1745.774,n.a.,3014.24,,
1786.639,-2.939,(Hex)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,3173.353,,
1250.491,4.553,(HexNAc)4 (Deoxyhexose)3,-,1091.455,n.a.,2341.946,,
1090.418,-10.577,(HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1347.652,n.a.,2438.07,,
673.243,6.348,(Hex)2 (HexNAc)1 (Deoxyhexose)1,-,1377.681,n.a.,2050.924,,
689.238,6.306,(Hex)3 (HexNAc)1,-,1361.686,n.a.,2050.924,,
1631.544,8.405,(Hex)8 (HexNAc)1 (Pent)1,-,1352.662,n.a.,2984.206,,
1510.518,-2.749,(Hex)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1473.721,n.a.,2984.239,,
1348.465,8.609,(Hex)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1347.652,n.a.,2696.117,,
1807.613,13.358,(Hex)9 (HexNAc)1 (Deoxyhexose)1,-,1386.714,n.a.,3194.327,,
1816.649,12.528,(Hex)3 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1377.681,n.a.,3194.33,,
1832.644,12.501,(Hex)4 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1361.686,n.a.,3194.33,,
1145.386,10.709,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-6.336,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-7.215,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-2.933,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
1451.517,-14.305,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1181.652,n.a.,2633.169,,
1159.401,3.34,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1473.721,n.a.,2633.122,,
1451.517,-14.685,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1181.652,n.a.,2633.169,,
1159.401,2.96,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1473.721,n.a.,2633.122,,
1252.471,-8.379,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1347.652,n.a.,2600.123,,
1503.56,8.664,(Hex)2 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1473.721,n.a.,2977.281,,
1560.581,-13.029,(Hex)2 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1260.62,n.a.,2821.201,,
1754.624,11.612,(Hex)2 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,3107.286,,
2005.713,1.935,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,3107.316,,
1745.612,7.702,(Hex)6 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1361.686,n.a.,3107.298,,
538.201,-5.244,(HexNAc)2 (Pent)1,-,1352.662,n.a.,1890.863,,
1291.444,-10.707,(Hex)5 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2684.144,,
1916.677,4.919,(Hex)3 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,3269.339,,
2167.766,-4.278,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,3269.369,,
1907.665,1.203,(Hex)7 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1361.686,n.a.,3269.351,,
933.344,-9.149,(Hex)2 (HexNAc)3,-,1352.662,n.a.,2286.006,,
1453.496,-3.773,(Hex)6 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2846.196,,
1305.459,7.108,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1260.62,n.a.,2566.079,,
643.232,-9.01,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1361.686,n.a.,2004.918,,
1305.459,-14.64,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1352.662,n.a.,2658.121,,
1275.449,0.471,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1392.7,n.a.,2668.149,,
1275.449,0.846,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1392.7,n.a.,2668.149,,
659.227,-1.335,(Hex)2 (HexNAc)1 (Pent)1,-,1392.7,n.a.,2051.927,,
903.333,5.503,(Hex)1 (HexNAc)3 (Pent)1,-,1745.774,n.a.,2649.107,,
1175.396,1.81,(Hex)6 (HexNAc)1,-,1473.721,n.a.,2649.117,,
1451.517,-13.925,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1181.652,n.a.,2633.169,,
1159.401,3.72,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1473.721,n.a.,2633.122,,
1451.517,-14.305,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1181.652,n.a.,2633.169,,
1159.401,3.34,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1473.721,n.a.,2633.122,,
1437.502,-1.321,(Hex)5 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1392.7,n.a.,2830.202,,
1939.655,-1.31,(Hex)9 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1101.603,n.a.,3041.258,,
805.285,11.202,(Hex)2 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1745.774,n.a.,2551.059,,
1816.649,-0.556,(Hex)3 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1181.652,n.a.,2998.301,,
1524.534,14.606,(Hex)3 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1473.721,n.a.,2998.255,,
1159.401,-0.364,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1352.662,n.a.,2512.063,,
1832.644,-8.847,(Hex)4 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1181.652,n.a.,3014.296,,
1268.466,9.481,(Hex)2 (HexNAc)4 (Pent)1,-,1745.774,n.a.,3014.24,,
1428.539,-13.023,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1392.7,n.a.,2821.239,,
1560.581,0.439,(Hex)2 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1260.62,n.a.,2821.201,,
538.201,-3.657,(HexNAc)2 (Pent)1,-,1352.662,n.a.,1890.863,,
1145.386,11.501,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-5.543,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-6.422,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-2.14,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
1453.496,-2.368,(Hex)6 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2846.196,,
997.349,-9.675,(Hex)4 (HexNAc)1 (Deoxyhexose)1,-,1377.681,n.a.,2375.03,,
1013.343,-9.29,(Hex)5 (HexNAc)1,-,1361.686,n.a.,2375.029,,
1127.412,3.317,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1347.652,n.a.,2475.064,,
1113.396,-4.066,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2475.082,,
527.185,11.322,(Hex)2 (HexNAc)1,-,1386.714,n.a.,1913.899,,
1300.48,-10.448,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,1260.62,n.a.,2561.1,,
1827.665,-13.846,(Hex)1 (HexNAc)1 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,3009.317,,
1656.576,12.323,(Hex)3 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1352.662,n.a.,3009.238,,
1907.665,2.33,(Hex)7 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,3009.268,,
1544.586,-12.168,(Hex)1 (HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2937.286,,
1777.602,8.222,(Hex)8 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2959.254,,
1857.676,-0.333,(Hex)2 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2959.279,,
1777.602,-5.294,(Hex)8 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2959.254,,
1857.676,-13.85,(Hex)2 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2959.279,,
1503.56,9.671,(Hex)2 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1473.721,n.a.,2977.281,,
1560.581,-2.75,(Hex)2 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1260.62,n.a.,2821.201,,
1145.386,11.501,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-5.543,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-6.422,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-2.14,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
967.338,-3.931,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2227.958,,
1145.386,6.745,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1175.396,14.352,(Hex)6 (HexNAc)1,-,1347.652,n.a.,2523.048,,
1421.507,-10.299,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-11.178,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-6.897,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
1560.581,-13.029,(Hex)2 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1260.62,n.a.,2821.201,,
673.243,-7.619,(Hex)2 (HexNAc)1 (Deoxyhexose)1,-,1392.7,n.a.,2065.943,,
805.285,10.765,(Hex)2 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2065.905,,
1321.454,-7.641,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,1392.7,n.a.,2714.154,,
1453.496,6.352,(Hex)6 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2714.116,,
1656.576,10.994,(Hex)3 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1352.662,n.a.,3009.238,,
1907.665,1.001,(Hex)7 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,3009.268,,
659.227,-4.562,(Hex)2 (HexNAc)1 (Pent)1,-,1260.62,n.a.,1919.847,,
1483.507,-7.211,(Hex)7 (HexNAc)1 (Deoxyhexose)1,-,1392.7,n.a.,2876.207,,
1615.549,5.994,(Hex)7 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2876.169,,
983.333,7.632,(Hex)4 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2361.014,,
1259.454,-10.583,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2361.057,,
1065.386,9.013,(Hex)2 (HexNAc)3 (Pent)1,-,1377.681,n.a.,2443.067,,
1090.418,3.718,(HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2443.08,,
1341.507,-8.59,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2443.11,,
1145.386,-14.081,(Hex)5 (HexNAc)1 (Pent)1,-,1392.7,n.a.,2538.086,,
1398.529,-14.2,(Hex)1 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1260.62,n.a.,2659.149,,
1357.502,-10.45,(Hex)2 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1392.7,n.a.,2750.202,,
1106.413,-9.614,(Hex)1 (HexNAc)4 (Pent)1,-,1745.774,n.a.,2852.187,,
1341.507,-0.636,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2734.207,,
1321.454,6.676,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,1377.681,n.a.,2699.135,,
819.301,-6.447,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,1879.869,n.a.,2699.17,,
1145.386,11.501,(Hex)5 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2523.067,,
1421.507,-5.543,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2523.11,,
1049.391,-6.422,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2523.112,,
643.232,-2.14,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2523.101,,
1686.586,-3.223,(Hex)4 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2788.189,,
1348.465,12.862,(Hex)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,2741.165,,
1236.476,3.068,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1377.681,n.a.,2614.157,,
1266.486,10.409,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1347.652,n.a.,2614.138,,
